ticket_id,issue_category,priority,resolution_time,cost_per_hour,client_type,escalation_count,satisfaction_score,total_cost,cost_efficiency
97030,Account/Access,Medium,3.6010487545272136,60.0,Medium,0,3.714401579456287,216.0629252716328,0.01711209583492013
97031,Network,Medium,4.3149085980787065,40.0,Small,0,4.490744021435182,172.59634392314825,0.02586888594510522
97032,Unknown,Medium,3.404781547229024,40.0,Small,0,4.11177098226587,136.19126188916096,0.02997108507965935
97033,Account/Access,Medium,1.042953707690523,40.0,Small,1,4.490744021435182,191.7181483076209,0.023302133508811836
97034,Network,Medium,1.192588586719339,40.0,Small,0,4.163388502227406,47.70354346877357,0.08548430372210547
97035,Hardware,Low,1.3905884008002003,40.0,Small,0,4.215314130624445,190.98467277093587,0.02195651387053119
97036,Unknown,Low,1.1551904134429758,60.0,Medium,0,4.590747349949386,69.31142480657854,0.06529162739310415
97037,Other,Medium,1.820611401016004,60.0,Medium,0,3.9393916697163767,109.23668406096024,0.03573575986318598
97038,Network,Medium,1.772420477216416,60.0,Medium,0,4.727308131335943,155.2684742825314,0.03025119527812776
97039,Hardware,Medium,1.4220001681677028,40.0,Small,0,4.892568828993674,56.88000672670811,0.08452951382840891
97040,Unknown,Low,1.4063723591204569,90.0,Enterprise,0,5.0,126.57351232084112,0.03919308882415376
97041,Software,Medium,0.7854882512762382,60.0,Medium,0,5.0,47.12929507657429,0.10388683216832784
97042,Unknown,Medium,2.8016164439192592,60.0,Medium,0,4.154158734432706,168.09698663515556,0.024566722430103015
97043,Unknown,Medium,0.7761605810879582,90.0,Enterprise,0,4.652480506717833,69.85445229791624,0.06566250046159283
97044,Unknown,Medium,3.764900549053904,60.0,Medium,0,4.490744021435182,225.8940329432342,0.01979225263521454
97045,Unknown,High,2.41951066224391,90.0,Enterprise,1,4.528732996226888,388.0587230102417,0.011640229940578077
97046,Unknown,High,0.6858808927912127,60.0,Medium,0,4.824573246617284,41.15285356747276,0.11445425014690262
97047,Account/Access,High,0.25,40.0,Small,0,4.85082996403342,10.0,0.4409845421848564
97048,Software,Low,0.842136070072926,60.0,Medium,0,4.536894990421347,50.52816420437557,0.08804689746808585
97049,Software,Medium,1.7686820451235117,40.0,Small,0,4.790040218116415,70.74728180494047,0.06676267166662997
97050,Software,Medium,1.3622823126408576,60.0,Medium,0,4.490744021435182,81.73693875845146,0.054277377055800956
97051,Other,Low,1.3905884008002003,40.0,Small,0,4.490744021435182,100.02925668105448,0.04444993627551166
97052,Account/Access,Medium,0.25,40.0,Small,0,4.490744021435182,10.0,0.40824945649410743
97053,Network,Medium,1.772420477216416,90.0,Enterprise,0,4.490744021435182,167.59845697204597,0.026635736186955486
97054,Network,Low,2.2252235206882305,60.0,Medium,2,4.490744021435182,433.51341124129385,0.01033511027566738
97055,Unknown,Medium,0.749845605912484,90.0,Enterprise,0,4.752286652358491,67.48610453212356,0.06939052359343084
97056,Hardware,High,2.557966072322881,40.0,Small,0,4.205443400987447,102.31864289291524,0.04070362601787351
97057,Account/Access,Medium,0.3947788734243627,60.0,Medium,1,5.0,173.68673240546175,0.028622666021335858
97058,Other,Critical,0.9815173725774632,60.0,Medium,0,4.763025858012958,58.891042354647794,0.07952818436200297
97059,Account/Access,Low,0.903295994199574,60.0,Medium,0,5.0,54.19775965197445,0.09058338656360934
97060,Software,Low,0.6154090181079561,90.0,Enterprise,0,5.0,55.38681162971605,0.088673217291204
97061,Software,High,2.1363604546984654,90.0,Enterprise,0,4.552047481829197,192.27244092286188,0.023552491292051267
97062,Account/Access,Medium,1.7708219015010702,60.0,Medium,0,4.1702334421639975,106.24931409006422,0.03888354417504229
97063,Account/Access,High,0.891824832306042,90.0,Enterprise,1,4.490744021435182,230.26423490754377,0.019418238290198737
97064,Software,Medium,1.772420477216416,60.0,Medium,0,4.44124505642017,44.3241396335612,0.0979885132365879
97065,Network,High,1.879566393960646,90.0,Enterprise,2,4.345082951324064,469.1609754564581,0.009241692054738525
97066,Unknown,High,7.933408565254581,60.0,Medium,0,3.63789197722536,476.00451391527486,0.007626535747776004
97067,Account/Access,Medium,1.772420477216416,40.0,Small,1,3.204402105128469,434.63476811603977,0.007355707899501066
97068,Software,Low,1.2568845682987044,90.0,Enterprise,0,4.399624503126838,113.1196111468834,0.038552747059960445
97069,Network,Medium,4.511303089131683,40.0,Small,0,3.840188901514336,180.45212356526733,0.021163648162723436
97070,Unknown,Low,0.362990296275228,60.0,Medium,0,5.0,21.77941777651368,0.21949639139395224
97071,Hardware,Low,0.6963819443818062,40.0,Small,0,5.0,27.85527777527225,0.17327852599238494
97072,Account/Access,Medium,1.7470946695106893,90.0,Enterprise,0,4.614631113300854,157.23852025596204,0.029162501683132277
97073,Hardware,Medium,1.1295059582303453,90.0,Enterprise,0,4.807283724248321,101.65553624073108,0.04682926903206721
97074,Account/Access,Low,2.229138470508904,60.0,Medium,0,5.0,133.74830823053424,0.03710621725540143
97075,Other,Medium,0.9854710957372054,90.0,Enterprise,0,4.490744021435182,88.69239861634848,0.050068278814171904
97076,Hardware,High,2.41951066224391,60.0,Medium,1,4.215056441422701,286.12680743390166,0.014680121577965277
97077,Unknown,Critical,6.377444923456445,40.0,Small,0,3.3649823938949006,255.0977969382578,0.013139442955482191
97078,Software,Low,1.3905884008002003,90.0,Enterprise,0,4.791206964944077,51.39926911543856,0.0914365227955523
97079,Unknown,High,0.6456086166650774,40.0,Small,1,4.855545787706062,175.8243446666031,0.027459713179545753
97080,Hardware,Medium,5.024441973003586,40.0,Small,0,4.238293012440978,200.97767892014343,0.020983967313124165
97081,Unknown,Low,0.6704135155342352,60.0,Medium,0,4.785541076343631,40.22481093205411,0.11608400301049439
97082,Software,Medium,0.3118121412607091,40.0,Small,1,4.490744021435182,162.47248565042835,0.02747094719681602
97083,Hardware,Low,0.6196373123585854,60.0,Medium,0,4.96113785252895,37.17823874151512,0.12994674495379993
97084,Unknown,High,2.1058862897985624,40.0,Small,0,4.490744021435182,84.23545159194249,0.05268634045531006
97085,Other,Medium,3.5583074620075283,40.0,Small,0,3.70325070369075,142.33229848030112,0.025836819355825137
97086,Software,High,1.283857053580831,90.0,Enterprise,2,4.490744021435182,415.5471348222748,0.010780878431323781
97087,Unknown,High,0.3790762616127088,40.0,Small,0,4.490744021435182,15.163050464508352,0.2778401287118534
97088,Hardware,Medium,3.6832423710718487,40.0,Small,0,3.9058224616910833,147.32969484287395,0.02633203328455932
97089,Other,Medium,0.3906232828989482,60.0,Medium,0,4.490744021435182,23.43739697393689,0.18376523597110916
97090,Network,Medium,3.01603076180306,40.0,Small,0,4.159996414790071,120.6412304721224,0.03419890113445913
97091,Network,Low,0.2988025905359045,40.0,Small,0,4.664718219022305,11.95210362143618,0.36015139743802194
97092,Software,Medium,0.9735557209263116,40.0,Small,1,5.0,188.94222883705248,0.026323793453478937
97093,Network,Medium,1.9065912165773704,60.0,Medium,0,4.291172458755486,114.3954729946422,0.03718666207083118
97094,Software,Medium,1.772420477216416,60.0,Medium,0,3.711402299442378,381.0643770920183,0.0097140757473668
97095,Account/Access,Medium,3.3438082998968293,40.0,Small,0,4.176222152737255,133.75233199587316,0.030991835843443165
97096,Network,Medium,3.873244174719311,90.0,Enterprise,0,4.400615093326081,348.59197572473795,0.012587860703047262
97097,Software,Medium,2.625897943285872,40.0,Small,0,4.447687422112423,105.03591773143488,0.04194510235086016
97098,Hardware,Medium,0.8673837273118842,60.0,Medium,1,4.490744021435182,202.04302363871307,0.022117204230694666
97099,Account/Access,High,1.7708844461990472,40.0,Small,1,4.602833725278778,220.8353778479619,0.020748871392521517
97100,Hardware,Medium,1.6948662280110487,40.0,Small,0,4.794845070549477,67.79464912044195,0.06969793627633629
97101,Software,Medium,1.749306302143876,60.0,Medium,1,4.490744021435182,254.95837812863252,0.017544821366145505
97102,Network,Medium,1.772420477216416,60.0,Medium,0,4.338517522681034,99.8985559282759,0.042998806898337426
97103,Network,Medium,1.772420477216416,90.0,Enterprise,0,5.0,278.30917200413063,0.01790130973545708
97104,Hardware,Medium,1.772420477216416,40.0,Small,0,4.267305711657078,144.22705771991298,0.02938368220533026
97105,Network,High,0.9359554213251328,90.0,Enterprise,0,4.490744021435182,84.23598791926196,0.052686008938958355
97106,Software,High,2.6732470855866564,60.0,Medium,1,4.446663863860159,310.39482513519937,0.014279825818972861
97107,Unknown,Medium,3.7692917742835954,40.0,Small,0,3.5869819291168867,150.7716709713438,0.023634067584286853
97108,Software,Low,1.3905884008002003,40.0,Small,0,4.782106478143661,40.17524835254618,0.11614031898967156
97109,Software,Low,1.8703210233640508,40.0,Small,0,4.448687716113774,74.81284093456203,0.05867987086717494
97110,Account/Access,High,0.79691243711813,60.0,Medium,0,5.0,47.8147462270878,0.1024280650101065
97111,Software,Medium,1.772420477216416,40.0,Small,0,4.169704858211786,124.4018237448158,0.03325075133434146
97112,Account/Access,Medium,1.772420477216416,90.0,Enterprise,0,4.797491130200563,70.45163976324213,0.06714319148024094
97113,Unknown,Critical,3.234878143035908,90.0,Enterprise,1,4.445485659925549,441.1390328732317,0.010054497181659463
97114,Unknown,High,2.41951066224391,40.0,Small,0,4.490744021435182,48.2532016567326,0.09117669248657514
97115,Network,Medium,1.772420477216416,60.0,Medium,0,4.454731503843096,62.38764764442125,0.07027759617823831
97116,Hardware,High,0.6607465217324064,40.0,Small,0,4.627081740637227,26.429860869296256,0.16868775830418348
97117,Unknown,Medium,1.1546922608156978,60.0,Medium,0,4.894130647237797,69.28153564894187,0.06963608011760172
97118,Network,High,0.8702328390789731,60.0,Medium,1,4.653035612968052,202.2139703447384,0.02289722308498033
97119,Hardware,Low,1.0112186054867482,60.0,Medium,1,4.177900390842754,210.6731163292049,0.019737510664061226
97120,Hardware,Medium,1.0776203055002849,60.0,Medium,0,4.66732752538307,64.65721833001709,0.07108628181479426
97121,Unknown,Medium,1.772420477216416,90.0,Enterprise,0,4.614371567014425,203.11959307747455,0.02260621578479739
97122,Software,Low,2.9724545940726603,90.0,Enterprise,0,4.451390306634105,267.5209134665394,0.01657744363061984
97123,Network,Medium,2.619818044244137,90.0,Enterprise,2,3.8424695642731215,535.7836239819724,0.007158321142081207
97124,Network,Medium,1.0239939543253556,60.0,Medium,0,4.726315928364886,61.43963725952133,0.0756941605653575
97125,Account/Access,Medium,1.772420477216416,40.0,Small,0,5.0,11.179798059581335,0.4105158374170835
97126,Unknown,Medium,1.644887124672018,40.0,Small,1,4.681319209193893,215.79548498688072,0.021593250475106438
97127,Unknown,High,4.71357106106473,60.0,Medium,1,4.107354238641901,432.8142636638838,0.009468001821683414
97128,Software,Low,1.3905884008002003,90.0,Enterprise,0,4.363755680963523,278.9162059883516,0.015589507101082659
97129,Network,Medium,1.4699596291977357,60.0,Medium,1,4.314253885535437,238.1975777518641,0.018036361095641638
97130,Network,Low,0.7426948512752592,40.0,Small,0,4.745157285313261,29.70779405101037,0.15452615311379334
97131,Software,Medium,0.5993251023273208,90.0,Enterprise,1,4.833170453063514,203.93925920945887,0.02358342892282906
97132,Account/Access,High,0.4625806417556407,60.0,Medium,0,4.565867147475112,27.754838505338444,0.15878604731608706
97133,Account/Access,High,1.379647507823498,60.0,Medium,0,5.0,82.77885046940987,0.05968093345737236
97134,Software,Medium,1.772420477216416,40.0,Small,1,4.021469118885158,235.06505498458887,0.017035427455146607
97135,Software,Low,0.5628593764382245,60.0,Medium,0,4.660474067433948,33.77156258629347,0.134031194481638
97136,Unknown,Medium,3.7060302480429033,40.0,Small,0,4.067136800269491,148.24120992171612,0.02725210283676266
97137,Other,High,0.364170871610063,60.0,Medium,0,3.7803720889870154,21.850252296603784,0.16544115311798502
97138,Software,Medium,1.6836064374027813,40.0,Small,0,4.335434357776245,67.34425749611125,0.0634352397203661
97139,Unknown,High,0.9804279606599452,40.0,Small,0,4.765090338013859,39.2171184263978,0.11848413124710941
97140,Software,High,3.937613576450581,60.0,Medium,0,3.93444465660728,236.25681458703488,0.01658306280245525
97141,Software,Low,0.384645764463966,60.0,Medium,0,4.679748345882733,23.078745867837963,0.1943518309287646
97142,Unknown,Low,2.5627627926167182,60.0,Medium,0,4.690856136227461,153.7657675570031,0.03030939083153341
97143,Other,Medium,1.772420477216416,40.0,Small,0,3.674888443690856,210.09452142357225,0.017408734338097764
97144,Software,Medium,3.405332461167245,40.0,Small,0,4.233501828516561,136.2132984466898,0.030853436776475156
97145,Network,High,2.41951066224391,40.0,Small,1,3.989823367846773,222.730492127958,0.01783316762010641
97146,Hardware,Medium,2.512983972382124,40.0,Small,0,4.490744021435182,100.51935889528497,0.04423534654180872
97147,Account/Access,Medium,1.772420477216416,90.0,Enterprise,1,4.9595687322016655,230.00858728657232,0.021469196407184588
97148,Unknown,Medium,3.215887912990082,40.0,Small,1,4.381516854382845,278.6355165196033,0.01566867080732818
97149,Hardware,Critical,16.96764294191352,40.0,Small,0,4.490744021435182,678.7057176765409,0.006606894579004031
97150,Unknown,Low,0.7534454924499601,40.0,Small,0,4.750507900799363,30.137819697998403,0.1525639221651969
97151,Network,Medium,3.6819745463132167,40.0,Small,0,4.418064528128891,147.27898185252866,0.029795622231361767
97152,Account/Access,Medium,1.5896835432792455,40.0,Small,0,4.752259267638817,63.58734173116982,0.07357880259910711
97153,Hardware,Medium,2.083070697776917,40.0,Small,0,4.319223106919245,83.32282791107667,0.05122246506573661
97154,Hardware,Low,0.8340446774566473,90.0,Enterprise,1,4.490744021435182,225.06402097109827,0.01986492145961304
97155,Account/Access,Medium,0.25,40.0,Small,0,5.0,10.0,0.45454545454545453
97156,Unknown,Medium,1.772420477216416,40.0,Small,0,4.29999627921326,133.77717444063794,0.031904484546878345
97157,Other,Medium,1.772420477216416,40.0,Small,0,5.0,51.65489990449799,0.09495792431604035
97158,Hardware,Medium,1.133657048524192,60.0,Medium,2,4.490744021435182,368.0194229114515,0.012169397442564327
97159,Network,Medium,2.122979251284031,60.0,Medium,0,4.35553071300932,127.37875507704186,0.033927192317728165
97160,Software,High,5.817507927572184,90.0,Enterprise,0,3.93442053225686,523.5757134814966,0.007500195741325794
97161,Software,Low,0.7293096243393034,90.0,Enterprise,1,4.839579386377724,215.6378661905373,0.022339489727623233
97162,Network,Critical,12.26726331497883,90.0,Enterprise,1,2.318320912277801,1254.0536983480947,0.0018471886225499207
97163,Software,Medium,2.9011944553003914,40.0,Small,0,4.490744021435182,116.04777821201566,0.03836676005332479
97164,Network,Medium,1.772420477216416,90.0,Enterprise,0,4.494844927497454,242.62396937846256,0.018449928957995288
97165,Software,Low,1.3905884008002003,40.0,Small,1,4.37328056723828,168.0863139041536,0.025864190106582308
97166,Account/Access,Medium,0.92155027286161,90.0,Enterprise,0,4.818657801336159,82.9395245575449,0.057406303249105485
97167,Unknown,Low,1.3905884008002003,60.0,Medium,0,4.831213078692159,42.23057108924837,0.11175455139647004
97168,Hardware,Medium,1.772420477216416,60.0,Medium,0,4.3058281775397775,112.55388378198212,0.03791881029632378
97169,Account/Access,High,5.032487867996627,40.0,Small,0,3.866070831450098,201.2995147198651,0.01911062830182095
97170,Account/Access,High,1.2886067250985636,40.0,Small,0,4.490744021435182,51.54426900394255,0.08546591486691399
97171,Account/Access,Critical,0.8749313475995172,40.0,Small,1,4.057443509479651,184.9972539039807,0.021814534485408408
97172,Software,Medium,1.772420477216416,60.0,Medium,1,4.425695594982865,196.99779869775597,0.022352246459763414
97173,Unknown,Medium,5.319477305268843,40.0,Small,1,4.490744021435182,362.7790922107537,0.012344700719725505
97174,Software,Critical,1.0908789140026065,60.0,Medium,0,4.490744021435182,65.45273484015638,0.06757801664953439
97175,Software,Medium,2.2839012265800536,40.0,Small,0,4.490744021435182,91.35604906320214,0.04862425436109794
97176,Hardware,Medium,5.818562868552377,60.0,Medium,0,2.956842573369553,349.1137721131426,0.008445376357300282
97177,Network,Medium,2.448711258821487,60.0,Medium,0,4.562162902336495,146.92267552928922,0.030841538567446817
97178,Account/Access,Medium,0.7407766930024395,40.0,Small,1,5.0,179.63106772009758,0.027680731023236288
97179,Account/Access,High,1.4027691902441388,60.0,Medium,0,4.867018543026829,84.16615141464833,0.057147334500660736
97180,Network,Medium,1.3883001998558957,60.0,Medium,0,4.490744021435182,83.29801199135373,0.053272241128246155
97181,Hardware,Low,1.1013197895981008,90.0,Enterprise,0,5.0,99.11878106382908,0.049940679929096746
97182,Account/Access,Low,1.2785778828362329,40.0,Small,1,4.682788681532124,201.1431153134493,0.023165709474056776
97183,Software,Medium,0.5963451403185777,90.0,Enterprise,0,4.529619510762455,53.67106262867199,0.08285223101529614
97184,Network,Medium,0.72740399591372,40.0,Small,0,5.0,29.0961598365488,0.16613415223586087
97185,Software,Low,0.65203082010869,40.0,Small,0,5.0,26.0812328043476,0.1846297041247437
97186,Unknown,Low,0.7756511265028099,90.0,Enterprise,0,4.490744021435182,69.80860138525289,0.06342088296592815
97187,Network,Medium,0.9396159150789608,40.0,Small,1,5.0,187.58463660315843,0.026513294455271973
97188,Unknown,High,2.970524524488196,40.0,Small,0,4.419695486548353,118.82098097952785,0.03688582292030713
97189,Unknown,Medium,0.977965419992809,60.0,Medium,0,4.994995666315085,58.67792519956853,0.08369921792038439
97190,Network,Medium,2.133656286326025,40.0,Small,0,4.401274675910634,85.34625145304099,0.0509723885153746
97191,Unknown,Medium,1.772420477216416,40.0,Small,1,4.548566446562119,278.4419654498877,0.016277320549328206
97192,Network,Medium,3.3260691449673305,90.0,Enterprise,0,4.490744021435182,299.34622304705977,0.014951891107122561
97193,Other,Low,1.3905884008002003,60.0,Medium,0,5.0,16.69148114414181,0.28262189916504826
97194,Network,Low,1.101592027472233,60.0,Medium,1,5.0,216.095521648334,0.023031336445987764
97195,Software,Medium,1.2203384931914425,40.0,Small,0,5.0,48.8135397276577,0.10037431644761992
97196,Software,Low,2.484335798902636,90.0,Enterprise,1,4.022812158607191,373.5902219012372,0.010739234297652937
97197,Hardware,Medium,2.286842057917249,60.0,Medium,0,4.178734649088283,137.21052347503493,0.03023456205809893
97198,Unknown,High,1.2557391964631432,40.0,Small,0,4.003831147441804,50.229567858525726,0.07815469297923187
97199,Account/Access,Medium,1.772420477216416,40.0,Small,0,4.027465606050653,144.23210617234966,0.02773123458852262
97200,Unknown,Medium,2.4724558032514934,40.0,Small,0,4.59286185733191,98.89823213005974,0.0459754067654807
97201,Hardware,Medium,3.688989756900568,40.0,Small,1,3.9315242298803863,297.55959027602273,0.01316830662262644
97202,Network,Medium,0.6528342307456128,40.0,Small,0,4.966333015598391,26.11336922982451,0.1831691581190677
97203,Network,Low,7.684007431388016,40.0,Small,0,3.4722687280395683,307.36029725552066,0.011260427360278151
97204,Other,Medium,0.8391644467604824,60.0,Medium,0,4.6728280969946,50.34986680562894,0.09099980949672819
97205,Software,Medium,3.074317374482861,40.0,Small,0,4.472600601620836,122.97269497931444,0.03607730397703394
97206,Software,Low,0.6536288172722746,40.0,Small,0,4.490744021435182,26.145152690890985,0.16543447268735118
97207,Hardware,Medium,3.827775130921939,40.0,Small,1,4.595858197606565,303.1110052368776,0.015112436309323194
97208,Account/Access,Medium,1.7861084379514918,60.0,Medium,0,5.0,107.16650627708952,0.046225030021692
97209,Account/Access,Medium,1.0630211039570283,60.0,Medium,0,4.9964074177954485,63.78126623742171,0.07712735035903345
97210,Other,Medium,7.861097121711071,40.0,Small,0,3.423441847098969,314.4438848684428,0.010852776076248015
97211,Hardware,Medium,3.3223820109198736,90.0,Enterprise,0,4.499766224241381,299.0143809827886,0.014998501770151898
97212,Unknown,Medium,0.9014869796201354,90.0,Enterprise,1,4.795571605351234,231.1338281658122,0.020658650414043824
97213,Unknown,Low,1.3905884008002003,40.0,Small,0,4.113133235582393,156.0547610859448,0.0261891661681722
97214,Unknown,Medium,1.10681751988468,40.0,Small,0,4.611051433646379,44.2727007953872,0.10185059324130703
97215,Network,Low,5.937217452406618,40.0,Small,1,3.3150160712898664,387.4886980962647,0.008533108138112241
97216,Unknown,Low,1.3905884008002003,40.0,Small,0,5.0,29.26494208663233,0.16520765133756662
97217,Unknown,Medium,1.772420477216416,60.0,Medium,0,4.207529445214526,77.71722100778739,0.05345119392360511
97218,Software,Low,2.664122907717017,60.0,Medium,0,4.57630729313012,159.84737446302103,0.028451240241923983
97219,Account/Access,Low,2.4187707493146875,40.0,Small,0,4.467743904280336,96.7508299725875,0.045705431918411706
97220,Network,Medium,1.772420477216416,40.0,Small,1,2.513841165240567,499.4780894692452,0.005022879558836401
97221,Hardware,Low,1.4797521862904155,40.0,Small,0,4.499872285669264,59.19008745161663,0.07476101923404671
97222,Unknown,Medium,8.570172982496223,40.0,Small,0,4.490744021435182,342.8069192998489,0.013061819787049164
97223,Unknown,Medium,1.5292626086556065,90.0,Enterprise,0,4.7954937796271615,137.63363477900458,0.03459112781159956
97224,Account/Access,Medium,0.662814054828674,60.0,Medium,0,5.0,39.76884328972044,0.12264267505624113
97225,Account/Access,High,2.8012140221094155,60.0,Medium,1,4.21886070500785,318.0728413265649,0.013222249463375439
97226,Other,Low,5.063109004082335,60.0,Medium,0,4.122785530768468,303.7865402449401,0.013526796581814974
97227,Account/Access,Low,1.7391989334178068,40.0,Small,0,4.686284736972414,69.56795733671227,0.06640811090240276
97228,Hardware,Medium,1.0252549478089483,40.0,Small,2,4.415508815408841,341.0101979123579,0.01291045951951509
97229,Software,Medium,1.772420477216416,90.0,Enterprise,0,4.540924599556005,117.45802796296914,0.03833361636727172
97230,Hardware,High,1.40461700840123,60.0,Medium,0,5.0,84.27702050407379,0.05863244248503199
97231,Software,Medium,0.4951767698839381,60.0,Medium,1,4.481480098229402,179.71060619303628,0.024799209037250722
97232,Software,Low,2.2600262823555397,90.0,Enterprise,0,4.490744021435182,203.40236541199852,0.02197011767639541
97233,Account/Access,Medium,1.2521816547525182,40.0,Small,0,5.0,50.08726619010073,0.09787174716678927
97234,Hardware,Medium,2.5767782011205025,90.0,Enterprise,0,4.4959942447909205,231.9100381008452,0.019303565794979813
97235,Hardware,Low,0.9265823478076484,40.0,Small,0,4.352431930889747,37.06329391230593,0.11434722231127238
97236,Unknown,Medium,0.5247391559499582,60.0,Medium,0,4.694051681205247,31.48434935699749,0.144501945525164
97237,Account/Access,Low,0.3306222431753112,90.0,Enterprise,0,5.0,29.75600188577801,0.16256989509134046
97238,Software,Medium,1.667652561812593,60.0,Medium,1,4.377603897800863,250.0591537087556,0.01743654367161278
97239,Unknown,Medium,2.773241285631296,40.0,Small,0,4.490744021435182,110.92965142525182,0.04012112933661875
97240,Software,Low,1.0707244512362852,60.0,Medium,0,4.490744021435182,64.24346707417712,0.06883055457996323
97241,Software,Low,1.8803394564598583,40.0,Small,0,4.838236987356519,75.21357825839434,0.06348261160174073
97242,Account/Access,Low,2.180649794795589,60.0,Medium,1,4.433952177297057,280.8389876877353,0.015732217226843266
97243,Software,Critical,0.5026916838595782,90.0,Enterprise,0,5.0,45.24225154736204,0.10812622293875379
97244,Network,Medium,1.2727788200264258,60.0,Medium,0,4.912937831308733,76.36672920158556,0.06350194562972487
97245,Account/Access,Medium,0.6126986139995224,40.0,Small,1,4.490744021435182,174.5079445599809,0.025587126740581497
97246,Software,Medium,1.772420477216416,40.0,Small,0,5.0,24.039241586324355,0.1996865593058075
97247,Unknown,Medium,1.4538441899308463,90.0,Enterprise,0,4.724777245767961,130.84597709377618,0.03583558141032576
97248,Other,Medium,1.772420477216416,40.0,Small,0,4.470991586135931,80.87816705606275,0.054605418598032376
97249,Network,Low,1.3905884008002003,40.0,Small,1,4.8100286841709,204.7391044892585,0.023379263247556466
97250,Hardware,Medium,0.7657469153126937,60.0,Medium,2,4.490744021435182,345.9448149187616,0.012943683918396953
97251,Account/Access,Low,1.4553154277603604,60.0,Medium,0,4.305849406824632,87.31892566562162,0.04875341694176309
97252,Hardware,Medium,0.25,40.0,Small,0,5.0,10.0,0.45454545454545453
97253,Account/Access,Low,1.79160450919096,90.0,Enterprise,0,4.161502794726816,161.2444058271864,0.02564959188275135
97254,Software,Low,0.4636117688940433,40.0,Small,1,4.422322656925137,168.54447075576172,0.026083555760988156
97255,Other,High,3.946789289009847,40.0,Small,0,4.217634725539507,157.87157156039387,0.02654744762776016
97256,Unknown,Medium,1.3580996745225644,40.0,Small,0,4.490744021435182,54.323986980902575,0.08117173520023697
97257,Software,Medium,0.7297572196257793,60.0,Medium,0,4.773100458721519,43.78543317754676,0.10657707473318623
97258,Unknown,Medium,1.96309517003186,60.0,Medium,0,4.25208070873683,117.7857102019116,0.03579623088929768
97259,Unknown,High,7.279796530171566,60.0,Medium,0,2.670344933920582,436.787791810294,0.006099633164457265
97260,Unknown,Low,1.2403480708269947,40.0,Small,0,4.098093878174073,49.61392283307979,0.08096771893554311
97261,Software,Medium,3.529094162724388,40.0,Small,0,3.954470901532906,141.16376650897553,0.027816306493843774
97262,Unknown,Critical,3.952930712209635,90.0,Enterprise,2,4.244130697894902,655.7637640988671,0.006462187669135784
97263,Hardware,High,1.8391995098492009,60.0,Medium,1,4.389974489180268,260.351970590952,0.016797173861953077
97264,Hardware,Low,1.3905884008002003,40.0,Small,1,4.052478909486615,187.45168807547543,0.02150407327666699
97265,Hardware,Medium,1.077160965513377,40.0,Small,1,4.545056927723487,193.0864386205351,0.023417694507804745
97266,Unknown,Medium,3.775430339238358,90.0,Enterprise,0,4.490744021435182,339.7887305314522,0.0131775015401242
97267,Software,Medium,1.772420477216416,60.0,Medium,0,4.410297054988922,19.725439793645187,0.21279630728710533
97268,Software,Medium,2.0271241107666573,40.0,Small,0,4.829838656020249,81.08496443066629,0.05883950476825522
97269,Account/Access,Low,1.248084557443151,90.0,Enterprise,1,4.66255379830133,262.3276101698836,0.017706285319998624
97270,Unknown,High,2.9354191891252017,40.0,Small,1,4.171803809812054,267.41676756500806,0.015542262309681087
97271,Software,Medium,1.772420477216416,40.0,Small,0,3.741557503670445,179.45097910967957,0.020734481586804226
97272,Software,Medium,2.642757090962672,40.0,Small,0,4.490744021435182,105.71028363850688,0.04208351686748471
97273,Software,Medium,1.5602265762131686,90.0,Enterprise,0,4.772145764566085,140.42039185918517,0.03374439641857163
97274,Software,Medium,2.2402565436870665,60.0,Medium,0,4.859160254121028,134.415392621224,0.03588336717165372
97275,Network,Critical,5.467591445593559,40.0,Small,1,3.989408877985275,368.70365782374233,0.010790828799122246
97276,Network,Low,0.3146085100275281,90.0,Enterprise,0,4.490744021435182,28.31476590247753,0.15319051280759666
97277,Unknown,Medium,1.772420477216416,40.0,Small,0,4.490744021435182,80.08549553128694,0.055382827619304895
97278,Software,Medium,1.772420477216416,90.0,Enterprise,0,4.490744021435182,277.7596375797109,0.016109735471122717
97279,Network,Critical,1.2429183773821102,60.0,Medium,1,4.244219470258392,224.5751026429266,0.018815106013613418
97280,Account/Access,Medium,1.772420477216416,90.0,Enterprise,0,5.0,159.64339569879922,0.03112484007356783
97281,Network,Medium,1.772420477216416,40.0,Small,0,4.052289568470767,111.89929335949884,0.03589295776694802
97282,Hardware,High,3.549438540245352,90.0,Enterprise,0,4.394769063366747,319.44946862208167,0.013714390235265661
97283,Unknown,Low,1.3905884008002003,40.0,Small,2,4.490744021435182,432.4456809280956,0.010360569314751466
97284,Other,Low,1.3905884008002003,90.0,Enterprise,0,4.546134747277818,67.86773249343491,0.06601255163601032
97285,Network,High,2.80375502133164,40.0,Small,1,4.16984174971488,262.1502008532656,0.015845861930540626
97286,Unknown,Medium,2.1936900793804943,40.0,Small,0,5.0,87.74760317521978,0.05633954970173331
97287,Account/Access,Medium,0.3987355539393586,60.0,Medium,0,5.0,23.92413323636152,0.2006087815605784
97288,Unknown,Medium,0.6662025950070652,40.0,Small,0,4.233155777136505,26.64810380028261,0.15310835808903595
97289,Software,Low,1.222943442784099,60.0,Medium,0,4.348836298003248,73.37660656704594,0.058470485529385365
